"Chidamber-Kemerer metrics,dom., 3 dez. 2023 19:32:17 GMT-03:00"
"Class,CBO,DIT,LCOM,NOC,RFC,WMC"
"org.assertj.core.api.shortarray.ShortArrayAssert_containsSequence_with_Short_array_Test,10,3,1,0,11,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_containsSubsequence_Test,5,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_containsSubsequence_with_Integer_Argument_Test,3,1,3,0,5,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_containsSubsequence_with_Short_array_Test,10,3,1,0,11,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_contains_Test,5,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_contains_at_Index_Test,6,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_contains_at_Index_with_Integer_Argument_Test,6,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_contains_with_Integer_Argument_Test,3,1,3,0,5,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_contains_with_Short_array_Test,10,3,1,0,11,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_doesNotContain_Test,5,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_doesNotContain_at_Index_Test,6,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_doesNotContain_at_Index_with_Integer_Argument_Test,6,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_doesNotContain_with_Integer_Argument_Test,3,1,3,0,5,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_doesNotContain_with_Short_array_Test,10,3,1,0,11,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_doesNotHaveDuplicates_Test,4,3,1,0,5,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_endsWith_Test,5,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_endsWith_with_Integer_Argument_Test,3,1,3,0,5,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_endsWith_with_Short_array_Test,10,3,1,0,11,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_hasSameSizeAs_with_Iterable_Test,5,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_hasSizeBetween_Test,4,3,1,0,5,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_hasSizeGreaterThanOrEqualTo_Test,4,3,1,0,5,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_hasSizeGreaterThan_Test,4,3,1,0,5,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_hasSizeLessThanOrEqualTo_Test,4,3,1,0,5,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_hasSizeLessThan_Test,4,3,1,0,5,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_hasSize_Test,4,3,1,0,5,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_isEmpty_Test,4,3,2,0,6,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_isNotEmpty_Test,4,3,1,0,5,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_isNullOrEmpty_Test,4,3,2,0,6,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_isSortedAccordingToComparator_Test,5,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_isSorted_Test,4,3,1,0,5,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_startsWith_Test,5,3,1,0,6,2"
"org.assertj.core.api.shortarray.ShortArrayAssert_startsWith_with_Integer_Argument_Test,3,1,3,0,5,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_startsWith_with_Short_array_Test,10,3,1,0,11,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_usingComparator_Test,8,3,1,0,10,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_usingDefaultComparator_Test,8,3,1,0,13,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_usingDefaultElementComparator_Test,9,3,1,0,13,3"
"org.assertj.core.api.shortarray.ShortArrayAssert_usingElementComparator_Test,9,3,1,0,10,3"
"org.assertj.core.api.spliterator.SpliteratorAssert_hasCharacteristics_Test,4,3,1,0,5,2"
"org.assertj.core.api.spliterator.SpliteratorAssert_hasOnlyCharacteristics_Test,4,3,1,0,5,2"
"org.assertj.core.api.string_.StringAssert_asBase64Decoded_Test,8,3,3,0,11,6"
"org.assertj.core.api.string_.StringAssert_asBoolean_Test,13,3,6,0,18,6"
"org.assertj.core.api.string_.StringAssert_asByte_Test,16,3,6,0,19,6"
"org.assertj.core.api.string_.StringAssert_asDouble_Test,15,3,6,0,20,6"
"org.assertj.core.api.string_.StringAssert_asFloat_Test,15,3,6,0,20,6"
"org.assertj.core.api.string_.StringAssert_asInt_Test,15,3,6,0,18,6"
"org.assertj.core.api.string_.StringAssert_asLong_Test,15,3,6,0,18,6"
"org.assertj.core.api.string_.StringAssert_asShort_Test,15,3,6,0,18,6"
"org.assertj.core.api.string_.StringAssert_isBase64_Test,4,3,1,0,5,2"
"org.assertj.core.api.string_.StringAssert_isBetween_Test,4,3,1,0,5,2"
"org.assertj.core.api.string_.StringAssert_isEqualTo_Test,9,3,5,0,16,6"
"org.assertj.core.api.string_.StringAssert_isGreaterThanOrEqualTo_Test,4,3,1,0,5,2"
"org.assertj.core.api.string_.StringAssert_isGreaterThan_Test,4,3,1,0,5,2"
"org.assertj.core.api.string_.StringAssert_isLessThanOrEqualTo_Test,4,3,1,0,5,2"
"org.assertj.core.api.string_.StringAssert_isLessThan_Test,4,3,1,0,5,2"
"org.assertj.core.api.string_.StringAssert_isStrictlyBetween_Test,4,3,1,0,5,2"
"org.assertj.core.api.string_.StringAssert_usingCustomComparator_Test,10,3,1,0,11,2"
"org.assertj.core.api.string_.StringAssert_usingDefaultComparator_Test,10,3,1,0,14,3"
"org.assertj.core.api.test.Assertions_solving_assertThat_ambiguous_Test,8,1,1,0,9,1"
"org.assertj.core.api.test.Assertions_solving_assertThat_ambiguous_Test.IteratorPredicate,1,1,3,0,3,3"
"org.assertj.core.api.test.ComparableExample,3,1,1,0,4,3"
"org.assertj.core.api.throwable.ExpectThrowableAssert_isThrownBy_Test,5,1,3,0,22,3"
"org.assertj.core.api.throwable.NotThrownAssert_description_Test,8,1,3,0,16,3"
"org.assertj.core.api.throwable.ThrowableAssert_built_from_ThrowingCallable_Test,8,1,4,0,13,7"
"org.assertj.core.api.throwable.ThrowableAssert_built_from_lambda_Test,8,1,3,0,14,3"
"org.assertj.core.api.throwable.ThrowableAssert_built_with_then_method_Test,9,1,4,0,13,7"
"org.assertj.core.api.throwable.ThrowableAssert_cause_Test,9,1,4,0,16,5"
"org.assertj.core.api.throwable.ThrowableAssert_extracting_with_Function_Test,3,1,1,0,6,1"
"org.assertj.core.api.throwable.ThrowableAssert_hasCauseExactlyInstanceOf_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasCauseInstanceOf_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasCauseReference_Test,4,3,1,0,6,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasCause_Test,10,3,2,0,16,3"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageContainingAll_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageContaining_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageContaining_with_String_format_syntax_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageEndingWith_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageEndingWith_with_String_format_syntax_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageFindingMatch_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageMatchingPattern_Test,4,3,1,0,6,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageMatchingRegex_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageNotContainingAny_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageNotContaining_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageStartingWith_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessageStartingWith_with_String_format_syntax_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessage_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasMessage_with_String_format_syntax_Test,7,3,1,0,8,3"
"org.assertj.core.api.throwable.ThrowableAssert_hasNoCause_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasNoSuppressedExceptions_Test,5,3,2,0,8,3"
"org.assertj.core.api.throwable.ThrowableAssert_hasRootCauseExactlyInstanceOf_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasRootCauseInstanceOf_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasRootCauseMessage_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasRootCauseMessage_with_String_format_syntax_Test,7,3,1,0,8,3"
"org.assertj.core.api.throwable.ThrowableAssert_hasRootCause_Test,8,3,2,0,15,3"
"org.assertj.core.api.throwable.ThrowableAssert_hasStackTraceContaining_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasStackTraceContaining_with_String_format_syntax_Test,4,3,1,0,5,2"
"org.assertj.core.api.throwable.ThrowableAssert_hasSuppressedException_Test,5,3,1,0,10,3"
"org.assertj.core.api.throwable.ThrowableAssert_message_Test,7,1,3,0,14,3"
"org.assertj.core.api.throwable.ThrowableAssert_rootCause_Test,9,1,4,0,18,5"
"org.assertj.core.api.throwable.ThrowableTypeAssert_description_Test,7,1,5,0,21,5"
"org.assertj.core.api.uri.UriAssert_hasAuthority_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasFragment_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasHost_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasNoFragment_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasNoHost_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasNoParameter_String_String_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasNoParameter_String_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasNoParameters_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasNoPath_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasNoPort_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasNoQuery_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasNoUserInfo_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasParameter_String_String_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasParameter_String_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasPath_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasPort_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasQuery_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasScheme_Test,4,3,1,0,5,2"
"org.assertj.core.api.uri.UriAssert_hasUserInfo_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasAnchor_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasAuthority_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasHost_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasNoAnchor_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasNoHost_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasNoParameter_String_String_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasNoParameter_String_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasNoPath_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasNoPort_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasNoQuery_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasNoUserInfo_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasParameter_String_String_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasParameter_String_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasPath_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasPort_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasProtocol_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasQuery_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_hasUserInfo_Test,4,3,1,0,5,2"
"org.assertj.core.api.url.UrlAssert_isEqualToWithSortedQueryParameters_Test,4,3,1,0,7,3"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssertBaseTest,0,1,0,4,1,0"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_defaultComparator_Test,8,4,2,0,11,3"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isAfterOrEqualTo_Test,12,4,1,0,16,5"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isAfter_Test,12,4,1,0,16,5"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isBeforeOrEqualTo_Test,12,4,1,0,16,5"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isBefore_Test,12,4,1,0,16,5"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isBetween_Test,5,4,1,0,5,2"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isBetween_with_String_parameters_Test,8,4,1,0,11,4"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isEqualToIgnoringHours_Test,9,1,3,0,23,6"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isEqualToIgnoringMinutes_Test,9,1,2,0,20,5"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isEqualToIgnoringNanoseconds_Test,9,1,2,0,21,5"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isEqualToIgnoringSeconds_Test,9,1,2,0,20,5"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isEqualTo_Test,12,4,2,0,24,8"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isInTheFuture_Test,11,4,9,0,16,9"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isInThePast_Test,12,4,7,0,16,7"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isIn_Test,2,1,1,0,6,1"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isIn_errors_Test,5,1,4,0,17,5"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isNotEqualTo_Test,14,4,2,0,27,7"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isNotIn_Test,2,1,1,0,6,1"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isNotIn_errors_Test,8,1,4,0,19,5"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isStrictlyBetween_Test,5,4,1,0,5,2"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_isStrictlyBetween_with_String_parameters_Test,8,4,1,0,11,4"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_usingComparator_Test,8,4,1,0,9,2"
"org.assertj.core.api.zoneddatetime.ZonedDateTimeAssert_usingDefaultComparator_Test,10,4,1,0,12,2"
"org.assertj.core.condition.Address,4,1,0,0,1,1"
"org.assertj.core.condition.AllOf,10,1,4,0,7,6"
"org.assertj.core.condition.AllOf_allOf_with_Collection_Test,5,1,1,0,6,1"
"org.assertj.core.condition.AllOf_allOf_with_array_Test,6,1,1,0,7,1"
"org.assertj.core.condition.AllOf_conditionDescriptionWithStatus_Test,5,1,1,0,10,3"
"org.assertj.core.condition.AllOf_matches_Test,5,1,1,0,10,3"
"org.assertj.core.condition.AllOf_toString_Test,8,1,3,0,14,3"
"org.assertj.core.condition.AllOf_toString_Test.DynamicCondition,3,3,1,0,4,2"
"org.assertj.core.condition.AnyOf,8,1,4,0,7,6"
"org.assertj.core.condition.AnyOf_anyOf_with_Collection_Test,5,1,1,0,6,1"
"org.assertj.core.condition.AnyOf_anyOf_with_array_Test,6,1,1,0,7,1"
"org.assertj.core.condition.AnyOf_matches_Test,5,1,1,0,10,3"
"org.assertj.core.condition.AnyOf_toString_Test,6,1,2,0,9,2"
"org.assertj.core.condition.ConcreteJoin,1,1,2,0,5,4"
"org.assertj.core.condition.ConditionBuiltWithPredicateTest,7,1,1,0,20,7"
"org.assertj.core.condition.Condition_conditionDescriptionWithStatus_Test,4,1,1,0,5,2"
"org.assertj.core.condition.Country,2,1,0,0,1,1"
"org.assertj.core.condition.Customer,4,1,0,1,1,1"
"org.assertj.core.condition.DoesNotHave,10,1,1,0,3,2"
"org.assertj.core.condition.DoesNotHave_matches_Test,5,1,1,0,10,3"
"org.assertj.core.condition.DoesNotHave_toString_Test,5,1,1,0,6,2"
"org.assertj.core.condition.DoesNotHave_with_condition_Test,5,1,1,0,6,1"
"org.assertj.core.condition.JediCondition,5,2,1,1,6,3"
"org.assertj.core.condition.JediPowerCondition,2,1,0,0,2,1"
"org.assertj.core.condition.Join,7,2,3,0,22,9"
"org.assertj.core.condition.Join_constructor_with_Collection_Test,7,1,3,0,8,3"
"org.assertj.core.condition.Join_constructor_with_array_Test,7,1,3,0,8,3"
"org.assertj.core.condition.MappedCondition,7,2,2,0,23,12"
"org.assertj.core.condition.MappedConditionTest,11,1,6,0,35,10"
"org.assertj.core.condition.MatchPredicateTest,8,1,1,0,20,8"
"org.assertj.core.condition.Multiple_combined_conditions_Test,11,1,2,0,19,4"
"org.assertj.core.condition.Name,4,1,0,0,1,1"
"org.assertj.core.condition.Negative,1,2,1,0,3,2"
"org.assertj.core.condition.NestableCondition,4,1,5,0,14,10"
"org.assertj.core.condition.NestableConditionFixtures,11,1,10,0,15,10"
"org.assertj.core.condition.NestableCondition_assertionMessage_Test,6,1,1,0,15,2"
"org.assertj.core.condition.NestableCondition_description_Test,5,1,1,0,12,1"
"org.assertj.core.condition.NestableCondition_matches_Test,6,1,3,0,18,5"
"org.assertj.core.condition.Not,13,1,1,0,3,2"
"org.assertj.core.condition.Not_matches_Test,5,1,1,0,10,3"
"org.assertj.core.condition.Not_toString_Test,5,1,1,0,5,1"
"org.assertj.core.condition.Not_with_condition_Test,5,1,1,0,6,1"
"org.assertj.core.condition.ValueCustomer,4,2,0,0,2,1"
"org.assertj.core.condition.VerboseCondition,4,2,2,0,13,5"
"org.assertj.core.condition.VerboseConditionTest,10,1,4,0,22,6"
"org.assertj.core.configuration.Configuration,19,1,2,1,60,35"
"org.assertj.core.configuration.ConfigurationProvider,49,1,2,0,11,10"
"org.assertj.core.configuration.Configuration_apply_Test,10,1,3,0,22,3"
"org.assertj.core.configuration.Configuration_describe_Test,3,1,2,0,5,4"
"org.assertj.core.configuration.NonDefaultConfiguration,3,1,11,0,13,11"
"org.assertj.core.configuration.PreferredAssumptionException,8,n/a,3,n/a,14,8"
"org.assertj.core.configuration.Services,1,1,2,0,12,5"
"org.assertj.core.data.Index,157,1,1,0,10,7"
"org.assertj.core.data.Index_Test,6,1,4,0,10,4"
"org.assertj.core.data.MapEntry,93,1,4,0,15,10"
"org.assertj.core.data.MapEntry_Test,6,1,4,0,10,4"
"org.assertj.core.data.Offset,74,1,2,0,14,9"
"org.assertj.core.data.Offset_Test,7,1,9,0,17,9"
"org.assertj.core.data.Percentage,74,1,2,0,10,9"
"org.assertj.core.data.Percentage_Test,7,1,4,0,11,4"
"org.assertj.core.data.TemporalOffset,n/a,n/a,n/a,n/a,2,n/a"
"org.assertj.core.data.TemporalUnitLessThanOffset,2,1,2,0,4,3"
"org.assertj.core.data.TemporalUnitOffset,9,1,2,2,17,11"
"org.assertj.core.data.TemporalUnitWithinOffset,2,1,2,0,5,3"
"org.assertj.core.data.TolkienCharacter,37,1,4,0,7,6"
"org.assertj.core.data.TolkienCharacter.Race,18,n/a,2,n/a,2,0"
"org.assertj.core.data.TolkienCharacterAssert,20,2,2,0,8,6"
"org.assertj.core.data.TolkienCharacterAssertFactory,16,1,1,0,1,1"
"org.assertj.core.description.Description,69,1,2,2,6,5"
"org.assertj.core.description.Description_mostRelevantDescription_Test,3,1,4,0,7,4"
"org.assertj.core.description.Description_toString_Test,2,1,1,0,4,2"
"org.assertj.core.description.Description_toString_Test.TestDescription,2,1,1,0,3,2"
"org.assertj.core.description.Description_toString_Test.ValueSource,n/a,n/a,n/a,n/a,1,n/a"
"org.assertj.core.description.EmptyTextDescription,19,1,1,0,3,2"
"org.assertj.core.description.EmptyTextDescription_emptyText_Test,1,1,2,0,3,3"
"org.assertj.core.description.JoinDescription,4,1,2,0,26,12"
"org.assertj.core.description.JoinDescription.IndentedAppendable,1,1,1,0,12,9"
"org.assertj.core.description.JoinDescription_constructor_Test,6,1,2,0,7,2"
"org.assertj.core.description.JoinDescription_value_Test,4,1,1,0,11,6"
"org.assertj.core.description.LazyTextDescription,2,1,1,0,4,2"
"org.assertj.core.description.TextDescription,186,1,1,1,11,9"
"org.assertj.core.description.TextDescription_constructor_Test,0,1,2,0,5,3"
"org.assertj.core.description.TextDescription_equals_hashCode_Test,1,1,1,0,12,8"
"org.assertj.core.description.TextDescription_toString_Test,0,1,2,0,2,2"
"org.assertj.core.description.TextDescription_value_Test,0,1,3,0,3,3"
"org.assertj.core.error.AbstractShouldHaveTextContent,3,1,2,2,9,3"
"org.assertj.core.error.ActualIsNotEmpty,5,1,1,0,3,2"
"org.assertj.core.error.ActualIsNotEmpty_create_Test,6,1,1,0,7,1"
"org.assertj.core.error.AnyElementShouldMatch,4,1,1,0,3,2"
"org.assertj.core.error.AnyElementsShouldMatch_create_Test,7,1,2,0,9,2"
"org.assertj.core.error.AssertJMultipleFailuresError,8,1,1,0,23,13"
"org.assertj.core.error.AssertionErrorCreator,15,1,2,0,29,19"
"org.assertj.core.error.AssertionErrorCreator_assertionError_Test,4,1,1,0,10,3"
"org.assertj.core.error.AssertionErrorCreator_multipleAssertionsError_Test,6,1,1,0,11,2"
"org.assertj.core.error.AssertionErrorCreator_multipleSoftAssertionsError_Test,5,1,1,0,9,2"
"org.assertj.core.error.AssertionErrorCreator_tryThrowingMultipleFailuresError_Test,6,1,1,0,11,2"
"org.assertj.core.error.AssertionErrorFactory,n/a,n/a,n/a,n/a,1,n/a"
"org.assertj.core.error.AssertionErrorMessagesAggregator,2,1,1,0,8,4"
"org.assertj.core.error.AssertionErrorMessagesAggregrator,0,1,1,0,1,1"
"org.assertj.core.error.BasicErrorMessageFactory,63,1,2,334,19,12"
